user_id,book_id,review_id,rating,review_text
246eac0ca4d02e73d8768a5acb9b89d7,967454,8c62dd7472da8df4a755d1b45144d76e,3,"The brief life of Pocahontas from favorite daughter of the Powhattan to British nobility is drawn in pictures and words. John Smith, the Jamestown settlement, her kidnapping, marriage to John Rolfe, birth of her son and trip to London are all included. 
 This is a rather rosy telling. Sensitive children are spared knowledge of her death at the age of 22 (this was confusing and unsettling for our students that knew ""the rest of the story""), the death of her son, and her complicate relationship with John Smith. 
 An enjoyable read that needs some supplemental source material. Recommended."
246eac0ca4d02e73d8768a5acb9b89d7,1976810,2e2dadf1557105edf33264cfacedb87c,1,"I want to like this series, but I simply cannot figure out why it has been awarded so highly. The characters seem wooden and the ""plot"", such as it is, forced. The information presented does enhance understanding of the Biblical account, and perhaps that is why people like them? It is true the theology and respect for the Scriptures are here, but unpalatable. I would rather simply read the Biblical account to my children and answer their questions. Not recommended. 
 Other recommendations: 
 Buck Denver/ What's in the Bible Asks, ""Why do we call it Christmas"", DVD, Phil Vischer, date unknown 
 http://store.whatsinthebible.com/prod... 
 The Nativity, full length feature film, DVD, 2007 
 https://www.amazon.com/Nativity-Story..."
246eac0ca4d02e73d8768a5acb9b89d7,729628,02abf5c357b22d15cfbadfe4fb1e4fbe,0,A clever and intriguing book with engaging illustrations. A favorite. Wonderful information on the Great Lakes of North America enhanced by a wonderful adventure. Highly recommended.
246eac0ca4d02e73d8768a5acb9b89d7,160629,fed742f47f6d7eb56903a1a1988beca5,4,A wonderful book I read as a child (or was it read to me?) that I think gave me my first wonderful impressions of English culture - and I've been hooked since!
ae9aba2f251fb98b3b3e017da4b97949,2647293,02f84e1e2d566e227c726447ce5e3906,4,"This is the first time I read ""Alice's Adventures in Wonderland"". For decades when I considered reading the book, I decided it was too ""curiouser and curiouser!"" 
 In 2009 I received a beautiful new edition of the book, illustrated by Robert Ingpen. His magical illustrations add so much to the story. Also, as I read the book, I kept in mind that author Lewis Carroll was purposely writing dream-like scenarios. 
 ""Alice, a childish story take 
 And with a gentle hand 
 Lay it where childhood's dreams are twined 
 In memory's mystic band 
 Like pilgrim's wither'd wreath of flowers 
 Pluck'd in a far-off land."""
9ece969fdfbcea1d659cadfd329020a8,16002003,62aa1ae9197ef99a6400876d2c73f60e,4,I am not much of a math person but this story is really well done. Paul Erdos is a great role model for kids. What he did for the math community is huge. I also really like they way the math symbols are incorporated into the story in a effective way. Sometimes kids might need to step away from those challenging math problems and read a story like this to show them why it's all so important.
b4c7d9b63c18a86ffea05e90858f15e0,30117,b6884662a2c929003e29907ad1180543,5,"I lived on these books as a child! Every parent, Aunt, Uncle, Grandparent needs to buy these books for the children in their lives, because they are great books that let children use thier imagination and have fun! And then you need to read them along with that child, because everyone can use a little laughter and fun in life."
723a2a35783fadad2a4f2e00c5e639d7,113946,9a558bbb86cdb5b94647723bb0cb0124,5,"I'm not sure if I like this book or Twas the night before Christmas is my favourite Holiday story. 
 Dr. Suess' book tells a story of the grinch who believes the meaning of Christmas are the presents. So in an attempt to foil the holiday cheer, steals everyone's presents while the whole town sleeps. However, when everyone celebrates with no gifts, he realizes the true meaning of Christmas. 
 This is a great story to remind kids why many families celebrate during the holidays (and it's not because of the presents)."
2d43e0a1f7e9c0946fdf7f71fddbf7a8,7784,0eecdf713910e962da6a436118055e46,4,"Another example of Seuss's great social commentary written in a way children can understand. And while its purpose is clearly environmental preservation, it still has universal application."
8bf745a1e2b3ec721ad079990111f114,28875,d386d970a0dc654badbf20e38e472815,4,I read this when I was a kid and when I was browsing the bookself and saw this I had to reread it. A great book for kids young and old!
b62e7452ce0cebbd1cfed2fe5b6852a5,2253483,f54ddaa0603d382dd50f9eeb8c5213bd,0,signing at the store 9-5-08
18a90fd306154bbad480e04b153a144b,7784,dd6cd2bdf69f63a0ce3aeb57c101cbf2,5,A wonderful and timely story. Who speaks for the trees?
bb063ff23ac230b839ea6764c0b5b7a3,1361051,1458e56b6e5fb26c0e187f4d033513ae,5,"Arthur mom expect him to get rid of all the junk in his room. DW suggests a garage sale...DW is full of business ideas but does she solve the problem or....you'll find out 
 Also, in this book you'll find out what DW's real name is. 
 I love it!"
bb063ff23ac230b839ea6764c0b5b7a3,267649,1eb7c0429ee73dbb136b9c0d712ef042,4,The main goal in this book was a bit unclear to me...but it makes an enjoyable reading material for little ones.
83451a58a7b344fd737ed16beb792f70,113946,e2b64cde141df769d43fdbf9eeb9dc68,5,A childhood classic
c4f655f2ed79599a9259d7762313f3f3,22822302,55d106bdc43a48624f3aa9ef8ff6f448,5,"Just another day for Hiccup. He needs to stop a volcano from erupting by returning the fire stone, which also just happens to be an important part of tribal politics. Will Hiccup's nemesis, Alvin, return?"
c4f655f2ed79599a9259d7762313f3f3,28875,93bc394359d10a91f8264268682e0364,5,Very enjoyable.
aecf39f001225ffc491daece9066c11f,17350491,25fdbadd779760e99821f2661fb45505,5,Extraordinarily sweet and heart warming. how could you write such a book that touched my heart so deeply..
fa9308ff8d75ec30779c07e6fbea9928,18159943,0c5b259aca638705761389bafd92a5d7,5,"What a wonderful story! Suitable for older readers and adults alike, this is the story of Sasha, a 12 year old girl who has been traumatised by constant moves and an unsettled upbringing. However, when she goes to live in a temporary home in the countryside she finds herself surrounded by the one thing she loves - horses! 
 When she meets Meteor, a horse troubled by his own mixed past, she must overcome her own fears and learn to trust again. 
 I loved it and had a tear in my eye at the end... 
 It did help that my daughter rides so I have picked up a few things watching, but I think this story is suitable for anyone who doesn't know anything about horses too. 
 Highly recommended for both the storyline and beautiful writing."
fa9308ff8d75ec30779c07e6fbea9928,7784,7431e8b76c0d13d6cba533b67747a39f,4,"Read this to my daughter yesterday... 
 The effect of Industrialisation in a cartoon. Poor lorax :( 
 Very clever"
d8cd1d90aa6bca5072760abf0f253ff0,9969034,5b2da23a81a82db839c3e225d9b93243,4,"My son enjoyed this book, it was a Sunshine State book and he really wanted to read it. I'm glad he enjoyed reading this because it looked like a lot of fun to read."
d8cd1d90aa6bca5072760abf0f253ff0,3157876,3e2e26a445d868ed11dbbaaa645f5a69,4,My son is having a blast with this one too!
e584d7ce66ce79443307057e4afc5eec,28875,7d33965a55efe618b60e207c01cf2c8f,4,"A friend recommended this to me, saying it was one of her favorite children's book, and I found it quite enjoyable. This book contains three stories of the alleged narrator's father (which gives it an interesting perspective) and his rescue and befriendment of a dragon. My seven year old enjoyed this light-hearted telling and the whimsical drawings that accompanied it, and read it more than once. I also thought it was an interesting story as well."
7e057dedbc160c28b2980e8ca9dec0b3,2647293,c5b1edf7b727f480f33524cf35640c70,3,I don't think I'll even truly understand or get the full meaning of this book.
439486a53e796ad0a807ab35ed9714ca,113946,0dafc252880bdfea393dce687aadd1dc,5,"Okay. I really am doing a review on How The Grinch Stole Christmas. 
 Don't judge me."
b5df90d8990a36c918272d1e8c5e9ac6,24845538,fbd966f45b8ea6a70ff58491393d1b45,2,"This was an ok comic. The illustrations were vibrant and eye catching for children. I only rated it a two because it is geared toward toward a very select audience. If you have a young reader, he/she will enjoy the story. However, you will be wondering why they enjoyed it so much. 
 I was given this book in exchange for an honest review via NETGALLEY."
b5df90d8990a36c918272d1e8c5e9ac6,22015636,6568615bbe05a9b2b574d7939e08c44d,5,"I was given this book in exchange for an honest review. 
 Cute and unique! This is a wonderful book to share with kids. The reading is easy and the illustrations are wonderful. Kids are sure to want to read this again and again. And parents will love reading it and showing kids that being different isn't a bad thing."
932ca721ad71862865c8b288d30ab01d,759611,47abe76d2a9c513792a8dd8549aabc5a,5,One of my favorite childhood books. :)
419dfd723edeb5e27f50aa2382f9aa86,562764,d89aa2a8baf85388a2a1abd6e92e5d08,5,"Text: 5 stars 
 Illustrations: 5 stars 
 Scaredy Squirrel is back, full of anxiety about new experiences and other animals. Afraid of getting bitten, he avoids making friends and entertains himself. Until one day he spots the perfect non-threatening friend. On his way over to introduce himself, an unexpected visitor shows up. Scaredy realizes that friends don't have to be perfectly safe and completely germ-free. 
 The book is full of Scaredy Squirrel's lists, checklists, diagrams, plans, and instructions. Simple iconic illustrations complement the text perfectly."
419dfd723edeb5e27f50aa2382f9aa86,203112,2670bfee6940c5db3be7d1d237d2569e,5,"Text: 5 stars 
 Illustrations: 4 stars 
 Part of the Words Are CATegorical series. Excellent children's nonfiction picture book about homonyms and homophones. Defines both homonyms and homophones and provides lots of humorous examples. The homonyms and homophones are in color to differentiate those words from the other text. Distinguishes their, there, and they're, which is tricky for many people. 
 The rhyming text makes learning fun and is surprisingly clear. The cartoon-like art style also adds to the kid appeal of the book and helps to make grammar education more interesting for children. The illustrations provide strong visual support for the concepts presented in the book."
419dfd723edeb5e27f50aa2382f9aa86,749072,b70411fe3d92a281848690cb8ec86b06,4,"Story: 4 stars 
 Art: 2 stars 
 Picture book with a story that explains nouns and verbs, and why they need one another. Fun word games for readers on the last page of the book. 
 The publisher selected an unfortunate author/illustrator pairing for this series of picture books. The collage-style illustrations are too busy and detract from the book's purpose. The asides in the speech bubbles are fun but add to the chaotic feel of the book."
419dfd723edeb5e27f50aa2382f9aa86,608374,680b8e6720fd47840643dbc567e209d5,3,"Part of the Cam Jansen chapter book series featuring a fifth-grade girl with a ""photographic"" memory. These books are not whodunit type of mysteries, but each story contains a conundrum, which Cam's eidetic memory helps to solve. The protagonist and her bff are a bit old for a chapter book. The books in the series are all short, (less than 60 pgs each) quick reads. They can be read independently of one another, and are easily understood if read out of order. Published in the 1980s, the books are somewhat dated, mostly in terms of technology (i.e. cameras requiring film that needs developing, pay telephones in boxes, kids running around without a cell phone or any way to contact parents/authorities, etc.). 
 In this book, Cam and her best friend, Eric, investigate some dinosaur bones that are missing from a museum skeleton."
419dfd723edeb5e27f50aa2382f9aa86,25614428,80dd5d816167379fd66b02573caf47e0,5,"A fun romp through the catalog of mythological creatures. As humans, it's our nature to want something more interesting, more unique, more exciting, more... Often, even as adults, we don't realize that the very thing we have is exactly the right fit for us. This picture book relates that lesson without any preachy bits or the necessity to live through painful real-life experiences in order to discover it for ourselves."
116c83c8ab2ab67ba50468ac8effbe62,7784,bbc3eadc988dc937b8bf11cfc1693d0f,5,Thought I'd sit down with a children's book for a change and I loved it just as much as I did when I was young. I recommend revisiting it for a read.
df61a477333212839016f5cc5fbb3343,144029,8f42c9a6cca0adc2a3eac8bf38098cc6,4,"While it wasn't as amazingly good as I remembered, I enjoyed re-reading ""River Quest"" and venturing into the hidden land of Dinotopia again. 
 Honestly, this is such an entertaining book. I can remember being a kid and thinking that falling asleep against a boy's shoulder while huddling under a boat sounded like the most romantic thing ever, lol."
1de61d57807c871724b8d0ce8adcf176,13547522,3b5933eab69838164f15797bf834934b,5,Cute! Really! Waking Dragons is a wonderful combination of both whimsical illustrations and fanciful storytelling. My Boys really enjoyed the reactions of the dragons.
553271d597f63503ffc2077b116d01d8,759611,403913a6b707d670b384c1d682871f74,3,"I read this waaaaaaay too much, but it is a pretty groovy book to read aloud to the kids. The colours and animals are groovy. The art is amazing painted collage (I love collage, but that is the medium my beautiful artist wife works in, so I am biased), and the rhyme and rhythm really work. Give it a whirl for your girl and/or boy. They'll dig it, even if you get bored."
a6d5978df32f8d26869506fa65ccbf10,17350491,1c847a00fb89815bd23b266fd9ee8d55,4,"A great middle fiction read about a young girl and an odd collection of people going on an odd, but meaningful quest. This book had some great characters, some surprisingly laugh-out-loud moments, a lovely representation of a different side of Paris and it teaches you how to pick a lock - I always love kids' books that teach you how to do illegal things, like when you learn how to make toilet bombs in The Pigman. 
 This book already has already earned enough kudos, so I don't really need to add much more, but I do want to mention how much I loved the character of Charles, no matter how unrealistic he may be."
a8ceaad452451fb240556c801ec5f16f,17350491,102a9d0081dd9b7b38b1f570aed94388,4,"A lovely, magical story I found for my cello playing granddaughter. 
 The book starts off so strong, so delightful, so whimsical. I fell in love with Sophie and Charles. In the second half of the book, the night time antics of Sophie and the rooftoppers, all the details, took me too far away from the initial story. But the story returns to its original purpose and ends in what I saw as a delightful conclusion."
e17879bc776e586e13ba9fbdc2c39db0,7784,b8433845c4c3f975dba8f220720141b2,5,"I haven't read a bad Dr. Seuss book yet, but The Lorax is the best of the bunch. A fantastic way to introduce little ones into caring for the environment without preaching about it to them."
5781d9937a31c15fabf62bd009b04b7d,857828,e185cd32b1c55b5b3b73b474adcdf185,5,I loved this book as a child and still do. What can I say other than every single story in this book teaches children a good message and will do so for ages to come. Since I still own the copy I had as a child I plan to pass it down to my children as well.
5ad67423a5435bd2fa07b08eec6689ac,13547522,8da0d130f01829f38af6e0daabb2d3e7,3,Fun to read and even more fun to discuss with a young reader. One thing we didn't quite understand was why did the dragon brush his teeth and then eat breakfast? We brush after eating in our home.
5ad67423a5435bd2fa07b08eec6689ac,8999818,67578bf795be9d4a4f958bdfa50cd406,5,"There's more to this funny, crazy story than meets the eye. A very delightful Elephant and Piggie tale."
78467539d31dd84fc2fec51f4b7092b8,9969034,de90ac7aca5a16dd55c3f76e4fb9c39e,5,Great book for Guys Read and the IBRG.
e2fc4702bbcd5aff3b4cc6924105578a,7784,482d0350d61c4405a7c994f6ea046525,5,"I had never read this book..but for my daughters global ecology badge she and the other scouts had to read and discuss it...this is, I believe, the best Dr. Seuss book I have read...even the 3 year olds were able to grasp a bit about this... 
 This book is a great way to teach our kids about respecting our environment and what kind of damage we humans are doing... 
 I absolutely loved it!"
8bb5e096174d0b421cef0431a245bfbf,29401417,eedadcbba731a1026c39c5a122f0879e,3,I feel bad writing this... but I liked the movie better.... :/
afa89740ff7d7fa2c8746bd3d547667c,8595183,4abc6758f4c8467ade21686ae6854f9a,4,"Little Red Riding Hood by Gennadii Spirin (2010)-Folklore 
 Spirin's version is based on Grimm's version and the Russian versions from his childhood. The paintings are based on Dutch master work and are ornate. This version is different from Grimms' because there are two hunters and when they cut Little Red Riding Hood and her grandmother from the wolf's stomach they do not fill it with stones. I chose this version over Grimm's because of the detailed illustrations. 
 Themes:Overcoming obstacles, learning from mistakes, trickery 
 Teaching options: Teachers or Librarians this book and other versions of Little Red Riding Hood to compare art from other countries, talk about morals, show cause and effect, and discuss other cultures."
10908ff4129c446b2405cb7232b23206,22146290,ffbfd58c014c6f4724cf8e6b9154ef57,3,"Dinah has just been fostered by the Hunter family, and all she wants is to keep her head down and get along. The Hunter boys - Lloyd, who is Dinah's age, and Harvey, a few years younger - don't seem very welcoming, although their parents are nice. But Dinah's biggest shock comes at school. The children act like robots and the prefects are hopped up on their own power and think nothing of doling out cruel and unusual punishments for the slightest infraction. But the headmaster - he's the really disturbing thing... 
 I read this in Year 7 or Year 8, along with my class, and I just barely remembered it, so it was interesting to read it again. 
 I can't exactly say I liked the book. I can't say I disliked it either. For pure enjoyment, it was not to my taste: I found it quite cold and joyless. Yet Ms Cross has definitely captured the sense of alienation that so many pre-teens and early teenagers feel, that sense that they are alone and persecuted and that adults who should be helpful are blind and deaf at best and evil at worst. Dinah, who is truly alone in the world, and the Hunter brothers, who are outcasts at school and whose otherwise loving parents refuse to believe the atrocities that are being committed by the headmaster, are characters whose problems will have touched a nerve in a lot of kids, from the time the book was written right through today. 
 So not to my personal taste, and probably not interesting enough for me to look up the sequels, but a good read nonetheless. 3 - 3.5 stars."
443e95e325a9c5dc55aaacd282093671,113946,40b6fd57b6f661e9ac9fa8032518c4ae,4,Read this as a child! Loved it. Still do.
47760e7687f2c635efe21a17e3ce80f2,7784,2248c172d6096fce6e64bb4d8be17ad8,5,His books will always be a favorite in my life.
6c710294b8b8841f0b8315dcd5096e54,160629,c0e2a450430fc70b5ede7ad796a95583,5,"Childhood memories 
 One more South American 
 Not quite fitting in"
bcd69f2759636f3786639d846c0a5436,1044853,fb8211c252b7efc14d013bfda38c87d2,3,I've really enjoyed this series!
90af07423c9fccd703921ab0e8c0332d,120715,a36d3d7616814fb0d31ffea1076c34c5,5,Awesome.
51f2623b0a4a7ef500aa08d2a2224e1e,794227,96e98b0a7598ee724dc5a8c56ecf7d3e,4,"Lizzie: Not as interesting as the other books in the series so far, but it was still good."
e8ae95d23d4a6c747097a119eaabdbe3,26010862,568a56888c85ee765d27649e0c0687e7,5,What a strange little book
6aab8720ec438d5c76962c452b6f3f63,430480,a2733a97a6409d8ea4a5167b9cc764b8,4,"I first read this when I was about 12 and just finished re-reading it today, some 34 years later. It's even better than I remember. All the characters are great, especially Jack Pumpkinhead, the Sawhorse, and H.M. Woggle Bug, T.E. It was also good to see the Scarecrow, the Tin Woodman, and Glinda the Good again."
08d805375530cc208801531ca7fdefbc,45569,7e7591cc4a1fde9d78844cde4c7c1b57,4,"I think I read this in 4th grade, back when my favorite animal was the fox (see my review of The Forestwife to read more about my love of foxes). What I liked about this was how the fox still acted like a fox, even as he was anthropomorphic, such as how he has to stay downwind to evade predators."
08d805375530cc208801531ca7fdefbc,696340,75780f4a13096871167fcac111cc8bdb,3,"Simple words accompany color copies of leaves transformed into animals, fish, and vegetables on a search for ""Leaf Man."" Uses repetition of ""A Leaf Man's got to go where the wind blows."" The inside and back covers include pictures of leaves with labels of types which might encourage children to identify the leaves in their backyard."
df8d37ce036abb446d73d424595f3095,759611,05edb963a6cdb53dbed0e2e1d0b47cfe,5,My kids loved this book as toddlers and I loved reading it to them!
5fa6d9466eede95cdafb8c86b8f517da,759611,80b0131502347b9f885c1ff815036178,5,"Fun book with artistic illustrations, teaches animals and colors."
a7f35d6bb43b53dab3743ade7be949b7,12550227,0534f248b89c815e7eed2fa9be6e6c6c,4,The book is pretty much exactly what I expected. It is quite positive but still manages to compartmentalize girls. The book is a great reinforcement to be kind to yourself and to not take crap from other people. Worth a read for every pre teen.
33ca49e353cf38272843c2b52c60223c,17262584,2250ed7a3963d942ba83d63728898a2b,5,Loved this book! Great for elementary and some middle school age children.
653cd645b91a893401bdf8813f309f49,6085469,eecaacc0b4185af4cff514763343bb8c,3,"The United States has some wonderful folk heroes who are fading from memory. Julius Lester revives the story of African-American John Henry with an updated retelling. 
 John Henry is a mythical American (perhaps loosely based on a real person) more children should learn about, so I'm pleased to see a few of his stories being retold in this volume: his birth and prodigious growth, building a road, and hammering through a mountain. I was less enthused with the odd insertion of modern touches--a swimming pool and Jacuzzi added to the house--into a story dating to the late 1800s. Still, it's an enjoyable read with fun metaphors and similes, interesting stories, a likable character, and attractive artwork. 
 Note: John Henry is an admirable hero, and children may be distressed when he dies. Use your judgment with sensitive children. However, the book handles it well, and it could be a teaching moment with meaningful discussion with the right children."
20444bd3ab6193cc2b5fc7deeb8f07a9,56728,682ed5e427e036be5d217329d1fd359b,5,Wonderful childhood book that I revisited to use for Storytelling in Oral Interp class. Message is even better today :)
6761b6293fad4c9364a864f72c48ab5d,7784,59262e2a841f204b2f9fac5a34ffdb3d,5,My Favorite Dr. Seuss of all times!
adb3aa6a33c43ec6dfcbc9157734c2c5,8999818,8f0b36edc4923c657bddc429c6f7c540,4,"Every Elephant and Piggie book never fails. Funny, quirky, and lots of easy words for my son to read!"
880dc69f3de6d55a0623d61dedd49868,113946,a34ce94890bc2783ea1af95fd65425c5,4,cute
880dc69f3de6d55a0623d61dedd49868,7784,c8b53a18b4d02ee6942529fcf7a4a460,4,funny
6d0d6fbfd099784481acdae740714e5f,113946,64dad3dffba30cae98fa2ec300702ca5,5,Dr. Seuss is hands down one of the best children's authors out there. This book in my opinion has always been the icing on the Christmas cake. Very nice book. Love it!
004d5e96c8a318aeb006af50f8cc949c,113946,8c3f8ebb26904a80b3b52eb13febbfeb,4,"I simply love Dr. Seuss. Strangely, growing up in Germany, I hadn't even heard of him before moving to the US with my kids. His books are just so wonderfully delightful, filled with wit and humor that both the kids and adults can appreciate. The illustrations are timeless and cute .. and this one .. even though I myself am a grinch when it comes to Christmas .. is no different."
6e387f43c01bfd23fa931e52ff0a9ae2,26240666,e3da9ea2820de1685bec017e76450b28,5,So sweet and quiet. A great choice for kids who are shy or afraid of dogs.
b3c43424817631d37aecde21f245a3fb,11377724,f1217e9d2a531abececccdf6fb405a84,5,"Flea is stuck in the misery that is junior high, made worse by his small stature, weird pointy ears, and unusual nickname. His only refuge is shop class, where he discovers he has a natural ability with woodworking. Unfortunately, his foster mother, Ms. Mabel, forbids him from being in shop class -- something about it being 'too dangerous'. The shop teacher, Mr. Strick, hears about a carpentry contest and enters Flea against his foster mother's wishes. 
 But the contest is televised. After the carpentry competition, Flea starts imagining that the snowmen in his neighborhood are looking at him. On Christmas Eve, he's whisked away to the North Pole, and finds that he is actually one of Santa's Elves. Even though he's a natural woodworker, Flea is nowhere close to elf standards, and has to prove his ability to be able to join the elf elite. 
 What I liked about this book: 
 I *really* enjoyed this story. Flea is a nice kid trying to find a way to navigate junior high, and finds some of the same problems of fitting in when he has to attend the North Pole's elf school. He tries to stick to the high ground and be good to other people, forming solid friendships along the way. 
 I loved the premise, and cracked up that the elf kid was good in shop class. The North Pole was beautifully described, and I liked the explanation for Santa's magic through the story. 
 What I didn't like about this book: 
 I wanted a few more answers about who Flea really is. It's established that Flea is the main character's nickname, but his actually name is never given. He's a foster kid, so there's some question about who his parents are, which is touched on but readers are left with more questions than answers. 
 One of the subplots is that the South Pole is attacking the North Pole. I wanted a little more explanation in that department, too. It was never quite clear why there was a threat to the North Pole to begin with. 
 However, the book was left open ended for a sequel (which I will of course be checking out!) 
 Final Verdict: 
 One of the best MG stories I've read this year. This is a solid 4.5 star book (too good to round down to 4 stars, so I'm giving it 5!) that would be fun for the entire family to read. This is definitely worth the $0.99. Check it out for some holiday cheer!"
2cdc050a31e73ab040509f242727702f,28875,7d78169cc6fbb7f1fc3ab5dc6915dd28,3,"Over a period of six nights, I read these tales aloud to my six-year-old son, Luke, and three-year-old daughter, Kajsa. Last night after finishing the book I asked Luke if he enjoyed the stories. ""I loved it,"" said Luke. (Meanwhile, Kajsa got far too squirmy to pay much attention after the first 10 minutes of any story). Luke ate it up though. The first of these three tales was published back in 1948! They concern the adventures of a young boy named Elmer Elevator and a baby dragon that he rescues in the first tale. Cute, light-weight stuff with a few illustrations sprinkled throughout. The end papers of the book are two different maps of the story's environs. Luke wants to make his own maps now."
cef132f8e151402ce7c73e668050a417,12550227,312d24b2c9d1c6d13642d655719d4733,5,Wow! Much better than I thought it would be. It's great advice even for adults.
08a8981255390eb42c8880a4a9925de5,2451090,fb92643468f67879d42f94bdaa86586e,3,"Librito estereotipico con personajes estereotipicos y trama estereotipica fue estereotipicamente chistoso. 
 Leelo si quieres sonreir un poco ante una muy childish story y no te importa leer tanto cliche en unas cuantas paginas. 
 Esta cortito y bien ilustrado."
c8183648ed46601d07a27c5240dc6095,759611,fa9daca6f7816e01849b83e69bb35748,3,An unusually observant bear is repeatedly urged to describe the disparately-hued parade of mammals that chance to cross his path. The bear unfailingly complies.
7e6560e14b98f692a56b1292bb9aa59f,113946,492f21d08d2e023829a2d9f7588d14fc,5,Another classic story that is always on our reading list at my preschool!
7e6560e14b98f692a56b1292bb9aa59f,252000,8deb75177276f3bbd50ce7494a4de6d1,4,"This is one I'll ""put in my pocket"" for the time when I need it. Well written in language children can understand, it is a place to start a conversation about losing someone you love and the fact that ""one of the hardest things we have to learn is that some questions do not have answers""."
78a259696a80b03f2869206093a485d0,2647293,de5418dfff7f28e44850e2bddb23ad47,5,"I absolutely adored this work. Alice's Adventures in Wonderland perfectly weaves a coming of age story with satire and absurdity; Carroll does this in a cohesive yet messy way. I've known the story of Alice for the majority of the 25 years I've been on this planet, yet reading this book is a whole new experience. I now see how much depth this story has. Carroll's prose is clean and concise with a sense of whimsy and mischief. It's very hard for me to explain, but that is how I view his writing. The puns, jokes, and fallacies are perfect and feel incredibly natural; the story wouldn't be as effective without them. Alice is clearly geared towards children. But, Carroll proves that children's stories don't need to be dumbed down. He proves that in the content of the story, his prose, as well as with the intelligence and growth of Alice herself. This story is timeless, powerful, and fun. It's a classic for a reason."
56b6af83176a8211f037a5967ae0d088,17350491,6d3daec4fc2c0df37cd44467c10395a6,3,A children's book....hoovered this one up. Lovely story of a girl searching for her lost mother and the Parisian roof-dwelling kids she meets on the way.
5fbae4968686581f09c8f4af65755489,15044304,eea4434e69131e5e59d2c1717025b6fb,5,"My boys love this book about dinosaurs getting washed at the ""dino wash deluxe"". They think it is hilarious that the T Rex is afraid of getting a bath. Great illustrations!"
5c4e89a9ef6aee78495868810588d9ef,17465486,188f4b8d368316ca194c9139e64fb30e,5,These stories made me laugh as an adult as much as I did as a little girl.
